t,error_n20,error_n1000
2.5149999999999686,,0.00047917750096689027
2.5199999999999685,,0.0004748647551837265
2.5249999999999684,,0.00047053248109396595
2.5299999999999683,,0.0004661808001858031
2.534999999999968,,0.0004618098344922189
2.539999999999968,,0.00045741970658666475
2.544999999999968,,0.00045301053957889914
2.549999999999968,,0.00044858245711132394
2.5549999999999677,,0.00044413558335477943
2.5599999999999676,,0.00043967004300488055
2.5649999999999675,,0.00043518596127756215
2.5699999999999674,,0.0004306834639053042
2.5749999999999673,,0.0004261626771333432
2.579999999999967,,0.00042162372771506473
2.584999999999967,,0.0004170667429085617
2.589999999999967,,0.00041249185047234627
2.594999999999967,,0.00040789917866140835
2.599999999999967,,0.00040328885622303856
2.6049999999999667,,0.00039866101239283136
2.6099999999999666,,0.0003940157768907715
2.6149999999999665,,0.0003893532799171262
2.6199999999999664,,0.0003846736521481986
2.6249999999999662,,0.0003799770247325529
2.629999999999966,,0.00037526352928660134
2.634999999999966,,0.00037053329789099587
2.639999999999966,,0.0003657864630861596
2.644999999999966,,0.0003610231578681511
2.6499999999999657,,0.0003562435156851118
2.6549999999999656,,0.0003514476704325753
2.6599999999999655,,0.0003466357564496647
2.6649999999999654,,0.00034180790851495724
2.6699999999999653,,0.00033696426184232076
2.674999999999965,,0.0003321049520768615
2.679999999999965,,0.0003272301152908441
2.684999999999965,,0.00032233988797941704
2.689999999999965,,0.000317434407056727
2.6949999999999648,,0.00031251380985139465
2.6999999999999647,,0.0003075782341029065
2.7049999999999645,,0.00030262781795720173
2.7099999999999644,,0.00029766269996223116
2.7149999999999643,,0.0002926830190645713
2.7199999999999642,,0.00028768891460442814
2.724999999999964,,0.0002826805263121124
2.729999999999964,,0.00027765799430368165
2.734999999999964,,0.00027262145907647195
2.739999999999964,,0.00026757106150557264
2.7449999999999637,,0.00026250694283916354
2.7499999999999636,0.013193751060961878,0.0002574292446943516
2.7549999999999635,,0.0002523381090533128
2.7599999999999634,,0.00024723367825890685
2.7649999999999633,,0.00024211609501037512
2.769999999999963,,0.00023698550235951021
2.774999999999963,,0.0002318420437059654
2.779999999999963,,0.00022668586279384062
2.784999999999963,,0.00022151710370638122
2.7899999999999627,,0.00021633591086306359
2.7949999999999626,,0.00021114242901415503
2.7999999999999625,,0.00020593680323743868
2.8049999999999624,,0.0002007191789335505
2.8099999999999623,,0.00019548970182192704
2.814999999999962,,0.00019024851793658648
2.819999999999962,,0.00018499577362174335
2.824999999999962,,0.00017973161552775618
2.829999999999962,,0.00017445619060701967
2.8349999999999618,,0.00016916964610946827
2.8399999999999617,,0.00016387212957846842
2.8449999999999616,,0.00015856378884682165
2.8499999999999615,,0.00015324477203199072
2.8549999999999613,,0.0001479152275324913
2.8599999999999612,,0.00014257530402317364
2.864999999999961,,0.00013722515045144767
2.869999999999961,,0.00013186491603245365
2.874999999999961,,0.00012649475024528734
2.879999999999961,,0.00012111480282883669
2.8849999999999607,,0.00011572522377700789
2.8899999999999606,,0.00011032616333500611
2.8949999999999605,,0.00010491777199478358
2.8999999999999604,,0.00009950020049093178
2.9049999999999603,,0.00009407359979640706
2.90999999999996,,0.00008863812111825631
2.91499999999996,,0.00008319391589339808
2.91999999999996,,0.00007774113578429276
2.92499999999996,,0.00007227993267500121
2.9299999999999597,,0.00006681045866624435
2.9349999999999596,,0.0000613328660718504
2.9399999999999595,,0.000055847307414369496
2.9449999999999594,,0.000050353935420244245
2.9499999999999593,,0.00004485290301636802
2.954999999999959,,0.00003934436332525548
2.959999999999959,,0.00003382846966110131
2.964999999999959,,0.00002830537552511725
2.969999999999959,,0.000022775234601868366
2.974999999999959,,0.000017238200754554622
2.9799999999999587,,0.000011694428020792014
2.9849999999999586,,0.000006144070608504748
2.9899999999999585,,0.0000005872828917063977
2.9949999999999584,,-0.0000049757805942185485
2.9999999999999583,-0.0011551432910714698,-0.000010544965156011887
3.004999999999958,,-0.000016120115947426683
3.009999999999958,,-0.000021701077973390603
3.014999999999958,,-0.00002728769609394721
3.019999999999958,,-0.0000328798150289189
3.0249999999999577,,-0.000038477279361848193
3.0299999999999576,,-0.00004407993354449413
3.0349999999999575,,-0.000049687621900940115
3.0399999999999574,,-0.00005530018863186825
3.0449999999999573,,-0.000060917477819055765
3.049999999999957,,-0.00006653933342914975
3.054999999999957,,-0.00007216559931849664
3.059999999999957,,-0.00007779611923680596
3.064999999999957,,-0.00008343073683203528
3.0699999999999568,,-0.00008906929565405397
3.0749999999999567,,-0.00009471163915941716
3.0799999999999566,,-0.00010035761071508498
3.0849999999999564,,-0.00010600705360325202
3.0899999999999563,,-0.00011165981102512212
3.0949999999999562,,-0.00011731572610540475
3.099999999999956,,-0.00012297464189642282
3.104999999999956,,-0.00012863640138238708
3.109999999999956,,-0.00013430084748389248
3.114999999999956,,-0.00013996782306174849
3.1199999999999557,,-0.000145637170921753
3.1249999999999556,,-0.00015130873381807852
3.1299999999999555,,-0.00015698235445843478
3.1349999999999554,,-0.00016265787550762134
3.1399999999999553,,-0.00016833513959235713
3.144999999999955,,-0.00017401398930488865
3.149999999999955,,-0.00017969426720776394
3.154999999999955,,-0.00018537581583760732
3.159999999999955,,-0.0001910584777095603
3.1649999999999547,,-0.00019674209532155595
3.1699999999999546,,-0.00020242651115864874
3.1749999999999545,,-0.0002081115676967893
3.1799999999999544,,-0.00021379710740726532
3.1849999999999543,,-0.00021948297276108697
3.189999999999954,,-0.00022516900623303915
3.194999999999954,,-0.00023085505030584486
3.199999999999954,,-0.00023654094747438403
3.204999999999954,,-0.00024222654024996793
3.209999999999954,,-0.0002479116711644469
3.2149999999999537,,-0.0002535961827745403
3.2199999999999536,,-0.00025927991766572234
3.2249999999999535,,-0.00026496271845677377
3.2299999999999534,,-0.00027064442780366793
3.2349999999999532,,-0.0002763248884041225
3.239999999999953,,-0.00028200394300104126
3.244999999999953,,-0.00028768143438762106
3.249999999999953,-0.01624621279371652,-0.00029335720541057153
3.254999999999953,,-0.0002990310989754441
3.2599999999999527,,-0.0003047029580492966
3.2649999999999526,,-0.0003103726256661332
3.2699999999999525,,-0.0003160399449305684
3.2749999999999524,,-0.0003217047590218236
3.2799999999999523,,-0.00032736691119794603
3.284999999999952,,-0.00033302624480013865
3.289999999999952,,-0.0003386826032567569
3.294999999999952,,-0.00034433583008741664
3.299999999999952,,-0.00034998576890699074
3.3049999999999518,,-0.0003556322634298281
3.3099999999999516,,-0.0003612751574741946
3.3149999999999515,,-0.00036691429496593653
3.3199999999999514,,-0.0003725495199425888
3.3249999999999513,,-0.00037818067655759346
3.329999999999951,,-0.0003838076090847409
3.334999999999951,,-0.00038943016192138913
3.339999999999951,,-0.0003950481795935712
3.344999999999951,,-0.00040066150675932555
3.349999999999951,,-0.000406269988212804
3.3549999999999507,,-0.0004118734688888237
3.3599999999999506,,-0.00041747179386653066
3.3649999999999505,,-0.0004230648083735078
3.3699999999999504,,-0.0004286523577897716
3.3749999999999503,,-0.00043423428765221317
3.37999999999995,,-0.00043981044365781763
3.38499999999995,,-0.0004453806716687714
3.38999999999995,,-0.00045094481771523753
3.39499999999995,,-0.000456502728000463
3.3999999999999497,,-0.0004620542489043311
3.4049999999999496,,-0.0004675992269871365
3.4099999999999495,,-0.000473137508994137
3.4149999999999494,,-0.00047866894185877307
3.4199999999999493,,-0.0004841933727074421
3.424999999999949,,-0.000489710648863162
3.429999999999949,,-0.0004952206178492347
3.434999999999949,,-0.0005007231273935764
3.439999999999949,,-0.0005062180254326032
3.4449999999999488,,-0.0005117051601151168
3.4499999999999487,,-0.0005171843798060793
3.4549999999999486,,-0.0005226555330910543
3.4599999999999485,,-0.000528118468779426
3.4649999999999483,,-0.0005335730359090629
3.4699999999999482,,-0.0005390190837495368
3.474999999999948,,-0.0005444564618063419
3.479999999999948,,-0.0005498850198251137
3.484999999999948,,-0.0005553046077949597
3.489999999999948,,-0.0005607150759521229
3.4949999999999477,,-0.000566116274784978
3.4999999999999476,-0.031027288878474835,-0.0005715080550366958
3.5049999999999475,,-0.0005768902677099064
3.5099999999999474,,-0.0005822627640700295
3.5149999999999473,,-0.0005876253956493827
3.519999999999947,,-0.0005929780142508445
3.524999999999947,,-0.000598320471951963
3.529999999999947,,-0.000603652621108286
3.534999999999947,,-0.0006089743143575799
3.5399999999999467,,-0.0006142854046233825
3.5449999999999466,,-0.0006195857451188891
3.5499999999999465,,-0.0006248751893509485
3.5549999999999464,,-0.0006301535911233946
3.5599999999999463,,-0.0006354208045408205
3.564999999999946,,-0.0006406766840129086
3.569999999999946,,-0.0006459210842576502
3.574999999999946,,-0.0006511538603050093
3.579999999999946,,-0.0006563748675008085
3.584999999999946,,-0.0006615839615108365
3.5899999999999457,,-0.0006667809983237349
3.5949999999999456,,-0.000671965834255217
3.5999999999999455,,-0.0006771383259519537
3.6049999999999454,,-0.0006822983303946817
3.6099999999999453,,-0.0006874457049020899
3.614999999999945,,-0.0006925803071345937
3.619999999999945,,-0.000697701995097888
3.624999999999945,,-0.0007028106271464996
3.629999999999945,,-0.0007079060619877842
3.6349999999999447,,-0.000712988158684591
3.6399999999999446,,-0.0007180567766603696
3.6449999999999445,,-0.0007231117757012795
3.6499999999999444,,-0.0007281530159604088
3.6549999999999443,,-0.0007331803579617713
3.659999999999944,,-0.0007381936626028596
3.664999999999944,,-0.0007431927911593084
3.669999999999944,,-0.0007481776052873368
3.674999999999944,,-0.0007531479670283003
3.6799999999999438,,-0.0007581037388113554
3.6849999999999437,,-0.0007630447834574561
3.6899999999999435,,-0.0007679709641829069
3.6949999999999434,,-0.0007728821446022494
3.6999999999999433,,-0.0007777781887322588
3.7049999999999432,,-0.0007826589609957191
3.709999999999943,,-0.0007875243262238651
3.714999999999943,,-0.0007923741496604908
3.719999999999943,,-0.0007972082969656125
3.724999999999943,,-0.0008020266342181337
3.7299999999999427,,-0.000806829027919953
3.7349999999999426,,-0.0008116153449988506
3.7399999999999425,,-0.0008163854528119296
3.7449999999999424,,-0.0008211392191497247
3.7499999999999423,-0.04447412270289408,-0.0008258765122383105
3.754999999999942,,-0.0008305972007434104
3.759999999999942,,-0.0008353011537737265
3.764999999999942,,-0.0008399882408841597
3.769999999999942,,-0.0008446583320790291
3.7749999999999417,,-0.0008493112978154027
3.7799999999999416,,-0.0008539470090063173
3.7849999999999415,,-0.0008585653370239976
3.7899999999999414,,-0.0008631661537038537
3.7949999999999413,,-0.000867749331346257
3.799999999999941,,-0.000872314742721092
3.804999999999941,,-0.0008768622610706434
3.809999999999941,,-0.0008813917601122601
3.814999999999941,,-0.0008859031140421303
3.8199999999999408,,-0.000890396197538279
3.8249999999999407,,-0.0008948708857635657
3.8299999999999406,,-0.0008993270543693477
3.8349999999999405,,-0.0009037645794978122
3.8399999999999403,,-0.0009081833377857507
3.8449999999999402,,-0.0009125832063676675
3.84999999999994,,-0.0009169640628784448
3.85499999999994,,-0.0009213257854564505
3.85999999999994,,-0.0009256682527474247
3.86499999999994,,-0.0009299913439063667
3.8699999999999397,,-0.000934294938601532
3.8749999999999396,,-0.0009385789170168746
3.8799999999999395,,-0.0009428431598554887
3.8849999999999394,,-0.0009470875483419405
3.8899999999999393,,-0.0009513119642261536
3.894999999999939,,-0.0009555162897857405
3.899999999999939,,-0.0009597004078292226
3.904999999999939,,-0.0009638642016989163
3.909999999999939,,-0.0009680075552734868
3.9149999999999388,,-0.000972130352972056
3.9199999999999386,,-0.0009762324797556454
3.9249999999999385,,-0.0009803138211307294
3.9299999999999384,,-0.0009843742631525654
3.9349999999999383,,-0.0009884136924269704
3.939999999999938,,-0.000992431996114096
3.944999999999938,,-0.0009964290619310923
3.949999999999938,,-0.001000404778154218
3.954999999999938,,-0.001004359033622948
3.959999999999938,,-0.0010082917177414163
3.9649999999999377,,-0.0010122027204821915
3.9699999999999376,,-0.0010160919323879414
3.9749999999999375,,-0.0010199592445757633
3.9799999999999374,,-0.001023804548738405
3.9849999999999373,,-0.0010276277371475961
3.989999999999937,,-0.0010314287026570446
3.994999999999937,,-0.0010352073387045468
3.999999999999937,-0.05565629155536855,-0.0010389635393146524
4.004999999999937,,-0.001042697199102216
4.009999999999937,,-0.0010464082132737307
4.014999999999937,,-0.0010500964776307686
4.0199999999999365,,-0.0010537618885726463
4.024999999999936,,-0.0010574043430987556
4.029999999999936,,-0.0010610237388106736
4.034999999999936,,-0.0010646199739158257
4.039999999999936,,-0.0010681929472288187
4.044999999999936,,-0.0010717425581749929
4.049999999999936,,-0.0010752687067923095
4.054999999999936,,-0.0010787712937340155
4.059999999999936,,-0.001082250220271197
4.0649999999999356,,-0.0010857053882949996
4.0699999999999354,,-0.001089136700319182
4.074999999999935,,-0.0010925440594828917
4.079999999999935,,-0.0010959273695525518
4.084999999999935,,-0.0010992865349245262
4.089999999999935,,-0.001102621460627784
4.094999999999935,,-0.0011059320523253424
4.099999999999935,,-0.0011092182163173758
4.104999999999935,,-0.001112479859543991
4.109999999999935,,-0.0011157168895862268
4.1149999999999345,,-0.001118929214669051
4.119999999999934,,-0.0011221167436642476
4.124999999999934,,-0.0011252793860915267
4.129999999999934,,-0.001128417052121522
4.134999999999934,,-0.0011315296525779006
4.139999999999934,,-0.001134617098939139
4.144999999999934,,-0.0011376793033415211
4.149999999999934,,-0.0011407161785803588
4.154999999999934,,-0.0011437276381134343
4.1599999999999335,,-0.0011467135960615549
4.164999999999933,,-0.0011496739672118839
4.169999999999933,,-0.0011526086670194946
4.174999999999933,,-0.0011555176116101462
4.179999999999933,,-0.0011584007177812827
4.184999999999933,,-0.0011612579030048087
4.189999999999933,,-0.0011640890854289765
4.194999999999933,,-0.0011668941838806068
4.199999999999933,,-0.001169673117866532
4.204999999999933,,-0.0011724258075764826
4.2099999999999325,,-0.0011751521738839754
4.214999999999932,,-0.0011778521383490892
4.219999999999932,,-0.001180525623220241
4.224999999999932,,-0.0011831725514357405
4.229999999999932,,-0.0011857928466261214
4.234999999999932,,-0.0011883864331159177
4.239999999999932,,-0.0011909532359252184
4.244999999999932,,-0.0011934931807719984
4.249999999999932,-0.06379574574679325,-0.0011960061940736733
4.2549999999999315,,-0.0011984922029486533
4.259999999999931,,-0.0012009511352187863
4.264999999999931,,-0.0012033829194106893
4.269999999999931,,-0.0012057874847576366
4.274999999999931,,-0.0012081647612011137
4.279999999999931,,-0.0012105146793927046
4.284999999999931,,-0.0012128371706960905
4.289999999999931,,-0.0012151321671878268
4.294999999999931,,-0.0012173996016600075
4.2999999999999305,,-0.0012196394076217087
4.30499999999993,,-0.001221851519299877
4.30999999999993,,-0.001224035871641882
4.31499999999993,,-0.001226192400316517
4.31999999999993,,-0.0012283210417158852
4.32499999999993,,-0.0012304217329568434
4.32999999999993,,-0.0012324944118824455
4.33499999999993,,-0.0012345390170634962
4.33999999999993,,-0.0012365554878005502
4.34499999999993,,-0.0012385437641242447
4.3499999999999295,,-0.001240503786798186
4.354999999999929,,-0.001242435497319061
4.359999999999929,,-0.001244338837919301
4.364999999999929,,-0.0012462137515674154
4.369999999999929,,-0.0012480601819698789
4.374999999999929,,-0.0012498780735726855
4.379999999999929,,-0.0012516673715624593
4.384999999999929,,-0.0012534280218675642
4.389999999999929,,-0.0012551599711598804
4.3949999999999285,,-0.0012568631668556929
4.399999999999928,,-0.0012585375571175783
4.404999999999928,,-0.0012601830908547385
4.409999999999928,,-0.0012617997177249984
4.414999999999928,,-0.001263387388135806
4.419999999999928,,-0.0012649460532451196
4.424999999999928,,-0.0012664756649632958
4.429999999999928,,-0.0012679761759533115
4.434999999999928,,-0.001269447539633095
4.439999999999928,,-0.0012708897101753047
4.4449999999999275,,-0.0012723026425093265
4.449999999999927,,-0.0012736862923222736
4.454999999999927,,-0.0012750406160597638
4.459999999999927,,-0.0012763655709272514
4.464999999999927,,-0.0012776611148908046
4.469999999999927,,-0.0012789272066782154
4.474999999999927,,-0.0012801638057801101
4.479999999999927,,-0.0012813708724507267
4.484999999999927,,-0.0012825483677091354
4.4899999999999265,,-0.0012836962533397944
4.494999999999926,,-0.00128481449189366
4.499999999999926,-0.06831495184724234,-0.0012859030466890742
4.504999999999926,,-0.0012869618818127648
4.509999999999926,,-0.001287990962120511
4.514999999999926,,-0.0012889902532380315
4.519999999999926,,-0.001289959721561762
4.524999999999926,,-0.001290899334259743
4.529999999999926,,-0.0012918090592725084
4.5349999999999255,,-0.0012926888653134183
4.539999999999925,,-0.0012935387218698802
4.544999999999925,,-0.0012943585992036821
4.549999999999925,,-0.001295148468351881
4.554999999999925,,-0.0012959083011275796
4.559999999999925,,-0.0012966380701202596
4.564999999999925,,-0.0012973377486968918
4.569999999999925,,-0.0012980073110021584
4.574999999999925,,-0.0012986467319592299
4.579999999999925,,-0.0012992559872700982
4.5849999999999245,,-0.001299835053416687
4.589999999999924,,-0.0013003839076606294
4.594999999999924,,-0.0013009025280447117
4.599999999999924,,-0.001301390893392429
4.604999999999924,,-0.0013018489833089841
4.609999999999924,,-0.0013022767781818434
4.614999999999924,,-0.0013026742591810692
4.619999999999924,,-0.001303041408259209
4.624999999999924,,-0.001303378208152739
4.6299999999999235,,-0.0013036846423816195
4.634999999999923,,-0.0013039606952498506
4.639999999999923,,-0.0013042063518461378
4.644999999999923,,-0.0013044215980435592
4.649999999999923,,-0.0013046064205006758
4.654999999999923,,-0.0013047608066611982
4.659999999999923,,-0.001304884744754653
4.664999999999923,,-0.0013049782237961605
4.669999999999923,,-0.001305041233587212
4.6749999999999226,,-0.0013050737647153365
4.6799999999999224,,-0.0013050758085549896
4.684999999999922,,-0.0013050473572667753
4.689999999999922,,-0.001304988403798335
4.694999999999922,,-0.001304898941884458
4.699999999999922,,-0.001304778966046527
4.704999999999922,,-0.0013046284715934053
4.709999999999922,,-0.0013044474546210494
4.714999999999922,,-0.001304235912012619
4.719999999999922,,-0.0013039938414385888
4.7249999999999215,,-0.0013037212413566368
4.729999999999921,,-0.001303418111011756
4.734999999999921,,-0.0013030844504362538
4.739999999999921,,-0.0013027202604494748
4.744999999999921,,-0.0013023255426579672
4.749999999999921,-0.06887203851009915,-0.0013019002994552054
4.754999999999921,,-0.0013014445340217007
4.759999999999921,,-0.001300958250324613
4.764999999999921,,-0.0013004414531178066
4.7699999999999205,,-0.0012998941479416826
4.77499999999992,,-0.0012993163411226805
4.77999999999992,,-0.001298708039773444
4.78499999999992,,-0.001298069251792544
4.78999999999992,,-0.0012973999858639784
4.79499999999992,,-0.0012967002514570058
4.79999999999992,,-0.0012959700588261458
4.80499999999992,,-0.0012952094190104013
4.80999999999992,,-0.001294418343833148
4.81499999999992,,-0.001293596845902134
4.8199999999999195,,-0.00129274493860837
4.824999999999919,,-0.0012918626361264618
4.829999999999919,,-0.001290949953413556
4.834999999999919,,-0.001290006906209673
4.839999999999919,,-0.0012890335110365414
4.844999999999919,,-0.001288029785197431
4.849999999999919,,-0.0012869957467768756
4.854999999999919,,-0.0012859314146398404
4.859999999999919,,-0.0012848368084312223
4.8649999999999185,,-0.0012837119485755166
4.869999999999918,,-0.0012825568562761513
4.874999999999918,,-0.0012813715535149317
4.879999999999918,,-0.0012801560630512632
4.884999999999918,,-0.0012789104084217073
4.889999999999918,,-0.0012776346139394268
4.894999999999918,,-0.0012763287046932414
4.899999999999918,,-0.00127499270654724
4.904999999999918,,-0.0012736266461397805
4.9099999999999175,,-0.0012722305508831022
4.914999999999917,,-0.001270804448962326
4.919999999999917,,-0.001269348369334955
4.924999999999917,,-0.001267862341729542
4.929999999999917,,-0.001266346396645801
4.934999999999917,,-0.001264800565352886
4.939999999999917,,-0.0012632248798892243
4.944999999999917,,-0.0012616193730610736
4.949999999999917,,-0.0012599840784423555
4.954999999999917,,-0.0012583190303731562
4.9599999999999165,,-0.0012566242639588943
4.964999999999916,,-0.00125489981506971
4.969999999999916,,-0.0012531457203394658
4.974999999999916,,-0.0012513620171641926
4.979999999999916,,-0.0012495487437020891
4.984999999999916,,-0.0012477059388715794
4.989999999999916,,-0.0012458336423508132
4.994999999999916,,-0.001243931894576611
4.999999999999916,-0.06538102239177213,-0.0012420007367431873
